Study_days,Tumor_volume_mm3
7.04602089090823,5.87221517577938
24.665447695777,5.87221517577938
34.6585554358518,5.87221517577938
41.6274332019566,5.87221517577938
53.5928648380988,120.024592624149
58.5894187081362,174.986848432624
65.4268082145032,272.227762555309
72.395685980608,432.886664149312
79.4960520064506,559.722639091945
86.4649297725554,682.330748203157
94.7486901360385,1426.43513453327
100.665661824241,1980.28555844944
