Study_days,Tumor_volume_mm3
6.91194581280788,7.75053403919386
21.6146018485603,0.450450450450479
28.4004430958306,0.450450450450479
33.4898240312833,0.450450450450479
41.4066388197654,0.450450450450479
46.4960197552181,0.450450450450479
53.5646043877914,0.450450450450479
61.4814191762734,0.450450450450479
68.5500038088467,0.450450450450479
74.4876149002082,0.450450450450479
81.5561995327815,0.450450450450479
88.6247841653547,0.450450450450479
96.5415989538368,0.450450450450479
103.61018358641,0.450450450450479
109.547794677772,0.450450450450479
116.616379310345,14.1497167270363
123.402220557615,14.1497167270363
130.470805190188,14.1497167270363
148.566381849576,165.0181108944
154.503992940938,235.585585585586
162.42080772942,478.921705210365
175.427003453354,719.824463638897
182.495588085928,1028.86133556237
