Study_days,Tumor_volume_mm3
28.212272550335,59.3946342105453
33.8541009267771,59.3946342105453
40.5808962986889,118.379526042714
47.5246850696946,134.108830531292
54.6854672397943,153.770461142015
62.4972296071757,204.890700729894
67.2710843872421,252.078614195629
75.2998401537175,350.386767249243
89.4044110948228,527.341442745748
103.508982035928,582.394008455772
110.452770806934,759.348683952277
124.557341748039,959.89731618165
133.45407111089,1132.91966555601
138.661912689145,1396.3855157397
146.69066845562,1246.9571230982
155.587397818471,1644.1220614348
160.578245997631,1825.00906305345
168.173014965919,1931.18186835136
174.682816938737,1899.7232593742
183.362552902494,1962.64047732851
194.646209655378,2359.80541566511
