Study_days,Tumor_volume_mm3
5.80373989218331,150.693452380952
12.424359838275,177.985119047618
18.4932614555256,119.502976190476
25.4816936208446,135.098214285714
32.4701257861635,119.502976190476
40.3780884995508,150.693452380952
53.6193283917341,138.997023809523
61.711197214735,103.907738095237
69.6191599281222,103.907738095237
74.2168126684636,158.491071428571
82.4925876010782,185.782738095238
88.7453953279425,174.086309523809
95.5499213836478,318.342261904761
103.457884097035,532.776785714285
111.549752920036,817.38988095238
116.699123989218,1113.6994047619
125.526617250674,1195.5744047619
131.779424977538,1472.38988095238
139.687387690925,2380.8125
