Study_days,Tumor_volume_mm3
21.459947706204,6.56586189642248
24.6445750588846,28.3535094502697
31.9692179700499,25.9326597220644
38.3384726754111,50.1411570041169
42.796950969164,79.1913537425798
50.1215938803293,69.5079548297589
76.2355381723102,52.5620067323221
81.0124792013311,117.924949393864
88.6555848477646,180.8670423272
94.7063768178577,219.600637978484
108.400274434384,280.121881183615
113.177215463405,345.484823845157
119.864932904034,347.905673573362
126.871113079932,316.434627106694
136.743457873242,386.639269224646
146.297339931283,381.797569768236
155.214296518789,347.905673573362
167.315880458975,338.222274660541
179.099001663894,548.836201014397
199.480616721049,657.774438783634
211.263737925968,979.747452634931
215.403753484452,1042.68954556827
