Study_days,Tumor_volume_mm3
5.8836681840848,2.6729870300872
15.8403172100954,7.38911931880564
19.7913684108932,7.38911931880564
25.796966236106,7.38911931880564
32.9088583975421,7.38911931880564
39.7046664629144,82.8549169355019
47.6067688645101,178.444927249984
56.7732076503611,183.47598042443
62.9368475236057,354.531788355609
71.629160165361,445.090745495644
77.9508420866376,842.543946276911
83.9564399118503,973.351328812518
94.8613412260524,1245.02820023262
98.8123924268502,1818.56826211952
103.869737963871,2130.49355893519
