Study_days,Tumor_volume_mm3
260.934199260995,4.50198959436788
285.72079248366,15.9570650223476
292.7109375,33.052755211901
299.70108251634,101.435515970114
305.771471609477,186.913966917881
313.68137254902,259.570650223483
319.751761642157,417.705784476852
326.741906658497,622.854066751492
334.83575878268,887.837264689569
340.906147875817,1272.49029395452
347.896292892157,1242.5728361228
356.909900939542,1298.13382923885
361.876582924837,1716.97823888291
368.866727941176,2105.90519069525
375.856872957516,2935.04616488858
