Study_days,Tumor_volume_mm3
278.704835511263,7.18760964362643
284.699649158489,3.24795749586441
290.694462805715,3.24795749586441
299.386942594193,3.24795749586441
306.280978288504,3.24795749586441
320.668531041847,3.24795749586441
333.857121065745,54.4634354167707
354.539228148675,192.351260588441
362.032745207708,271.144303543682
366.828596125489,342.058042203398
374.022372502161,369.635607237732
382.115370925917,448.428650192972
388.110184573143,515.402736704927
395.004220267453,617.833692546739
403.097218691209,755.72151771841
409.691513703158,818.755952082602
415.986068032745,889.669690742318
424.079066456501,1051.19542880056
429.774139421366,1110.29021101699
437.56739716276,1287.57455766628
444.161692174709,1421.52273069019
452.254690598464,1555.4709037141
459.448466975136,1815.48794546639
465.443280622362,2307.94446393664
