Study_days,Tumor_volume_mm3
45.6995985909724,12.4981103960612
56.5962467940841,12.4981103960612
64.5210818508926,12.4981103960612
72.4459169077011,12.4981103960612
86.6445797178164,12.4981103960612
94.5694147746249,12.4981103960612
102.494249831433,12.4981103960612
153.345274779288,20.2778797564033
157.980716033753,36.3380666613531
170.845952196407,136.974420161534
185.044615006522,222.551883125297
199.243277816637,1000.5288191595
209.149321637648,1864.08321815747
216.083552312355,3163.3047013346
