Study_days,Tumor_volume_mm3
7.00339769661337,2.45137518624395
11.7849010824935,12.5946515224231
20.800625233296,12.5946515224231
25.843318402389,108.645949981336
32.7197181784248,134.841758651949
39.7489268383725,134.841758651949
45.7084733109369,313.846451234469
51.8208286674132,466.655335146377
61.7534061216872,1208.86991414707
66.7960992907801,868.324401429105
73.8253079507279,440.459526475764
81.7713699141471,567.072601717059
88.8005785740948,942.545859329174
94.7601250466592,1671.66253399456
101.789333706607,1986.01223804191
