Study_days,Tumor_volume_mm3
7.96679108048617,16.737643566912
12.8249114747823,16.737643566912
18.6233132357163,2.64980427582064
26.7724184132453,2.64980427582064
32.884247296392,2.64980427582064
38.8393626184324,2.64980427582064
48.8690305292373,16.737643566912
54.040578045746,104.082247171678
60.6225476122117,89.9944078805869
68.7716527897407,135.075493612079
75.9804766006317,247.77820794081
81.935591922672,529.534993762636
88.8309886113504,583.068783068783
96.0398124222414,664.778250957113
104.815771844196,1197.29857616037
