Study_days,Tumor_volume_mm3
15.1635097733956,6.10810912229325
29.4395865767168,6.10810912229325
43.262454592631,3.01300305897075
55.0458830652136,0.0821030043517512
69.0953554748314,9.20321518561575
84.9576630340772,21.7478454476093
96.0612783255492,65.0793303341245
109.204333160353,210.549315310282
123.933618751081,371.494830603053
137.529882373292,650.054376302078
142.288574641066,857.426482544686
146.367453727729,959.564982634329
152.485772357724,1021.46710390078
160.870134924754,1204.07836163681
168.801288704376,1451.68684670261
174.919607334371,1513.58896796906
187.836057775471,1680.72469538847
