Study_days,Tumor_volume_mm3
8.46475716466361,79.2315754712916
17.371675660568,26.5675027638587
30.1511674155612,26.5675027638587
46.0287177778255,26.5675027638587
58.033694881001,71.7081365130869
73.1367305914475,109.32533130411
80.1073624578075,372.645694841275
95.210398168254,94.278453387701
100.24474340507,79.2315754712916
109.151661900974,86.7550144294963
116.122293767334,79.2315754712916
121.931153655967,94.278453387701
129.289042848236,146.942526095134
136.259674714596,124.37220922052
145.1665932105,139.419087136929
150.200938447316,161.989404011543
157.171570313676,192.083159844362
164.142202180036,237.223793593591
171.112834046396,289.887866301024
176.921693935029,365.122255883071
185.054097779115,432.833206506913
192.024729645475,560.731668796393
197.833589534109,718.723886918692
205.965993378195,876.716105040991
214.098397222282,1109.94271274534
219.132742459097,1343.16932044968
228.81417560682,1749.43502419274
235.784807473179,2042.84914356272
248.951556554082,3216.50562104266
