Study_days,Tumor_volume_mm3
18.0440746684185,32.9871678481214
32.0155140379239,91.7322072273363
38.910510090407,175.330917113142
45.8055061428902,270.226749956489
52.8819494599124,245.373079449898
60.1398400414736,263.448476181964
62.8615490095591,638.512958372336
67.0348360939568,62.3596875377289
73.7483848819009,132.401849874485
80.8248281989231,170.812067930125
87.9012715159453,247.632504041407
96.0663984202017,855.41771915713
98.9695546528262,1133.32694391265
101.691263620912,14.9117711160553
116.388492048573,23.9494694820884
131.811509534391,112.067028550911
151.770708633684,561.692522261055
154.673864866309,713.073969892109
