Study_days,Tumor_volume_mm3
10.6856002222381,2.81286366192016
13.9916920482976,2.97725333809539
20.7226100437307,2.81286366192016
27.5900378163309,2.81286366192016
34.6335534805362,2.81286366192016
41.6770691447415,2.81286366192016
48.7205848089469,31.4449064449066
63.6880555953832,74.2671190784399
69.6750439099577,87.1137828685
73.5489775252706,99.96044665856
83.5859873467632,241.27374834922
86.5794815040505,403.998156356647
97.6730186751738,682.342538474614
104.540446447774,840.784725218688
111.583962111979,1504.52902103846
111.760050003584,1508.81124230181
