Study_days,Tumor_volume_mm3
11.0342778938881,1.76303611821588
18.3306633849288,1.76303611821588
32.4022639747929,1.76303611821588
39.4380642697249,1.76303611821588
48.2979609374171,1.76303611821588
53.2490796634804,30.19337955913
67.3206802533445,67.960052632357
74.3564805482766,152.208784872633
81.3922808432086,175.449814456157
88.4280811381407,152.208784872633
95.4638814330727,198.690844039681
102.499681728005,152.208784872633
117.613623102303,230.647259717027
123.607082612801,259.698546696432
127.51586055443,332.326764144946
137.418098006556,399.144724197578
141.587461144294,465.962684250211
151.48969859642,567.642188678129
158.525498891353,648.985792220465
165.561299186285,817.483256701016
172.597099481217,1227.10640311063
