Study_days,Tumor_volume_mm3
0.0210099765562888,2.32447160431975
11.7012289975119,29.2988028395684
19.156687947058,60.9220772834565
33.819090547832,208.497358021601
38.789396514196,187.415175059009
45.9963401654239,298.096635612617
52.7062532200154,255.932269687434
67.1201405224712,245.391178206137
77.5577830518358,271.743906909378
94.95385393411,319.17881857521
108.870710639929,366.613730241042
112.598440114702,419.319187647522
119.556868467612,482.565736535298
126.76381211884,635.411563014091
133.473725173432,793.527935233532
140.929184122978,761.904660789643
147.887612475887,577.435559866963
154.846040828797,693.387566161219
161.555953883389,862.045029861956
168.762897534616,767.175206530291
175.969841185844,1647.35634521851
189.886697891664,1494.51051873972
