Study_days,Tumor_volume_mm3
3.70558431789016,13.4780857003079
11.313774945794,21.4891076002187
20.3711447409177,21.4891076002187
25.443271826187,21.4891076002187
32.326872870481,5.46706380039713
39.5727687065799,5.46706380039713
46.4563697508739,5.46706380039713
52.615381211558,5.46706380039713
60.5858666312669,5.46706380039713
67.4694676755608,21.4891076002187
73.6284791362449,21.4891076002187
81.5989645559538,21.4891076002187
89.5694499756626,21.4891076002187
94.6415770609319,69.5552389996835
104.423536439665,69.5552389996835
111.669432275764,117.621370399148
124.712044780743,197.731589398256
131.595645825037,213.753633198078
137.754657285721,237.78669889781
144.638258330015,325.907939796829
151.521859374309,470.106333995223
158.767755210408,510.161443494777
166.738240630116,606.293706293706
171.448072923581,742.48107859219
179.780853135094,1191.09830498719
193.548055223682,1567.616334283
200.793951059781,2112.36582347694
207.677552104075,2144.40991107658
214.561153148369,1896.06823217934
228.690650028762,3402.14034936257
