Study_days,Tumor_volume_mm3
19.6485748067754,1.2122787804046
90.0047278716885,1.2122787804046
107.593766137917,1.2122787804046
124.083489512506,1.2122787804046
147.16910223693,1.2122787804046
164.208483057339,1.2122787804046
181.247863877748,1.2122787804046
201.585189373074,1.2122787804046
214.227310626926,0.0066722498824613
230.167376555695,1.2122787804046
250.504702051022,0.0066722498824613
263.146823304873,0.0066722498824613
272.502651978784,56.7164469789037
277.930921052632,59.0976961349496
279.559401774786,96.0070580536599
292.58724755202,96.0070580536599
299.643997348021,156.728911532829
310.500535495716,161.49140984492
321.899900550796,186.494525983401
328.956650346797,187.685150561424
335.470573235414,228.166386214203
341.984496124031,188.875775139447
348.498419012648,330.560099924174
356.640822623419,315.081980409876
363.697572419421,330.560099924174
370.754322215422,346.038219438472
377.811072011424,359.135089796724
383.782167992656,376.994458467068
398.438494492044,432.953813634145
403.866763565891,503.200663737497
412.551994084047,575.828762996894
419.608743880049,632.978742741994
426.665493676051,666.316230926636
432.44131661732,675.146329342254
