Study_days,Tumor_volume_mm3
5.82882388473098,15.1414658369749
11.6670435794684,15.1414658369749
18.7436735124836,72.4120828076482
26.7048821871255,133.262113338989
33.7815121201407,197.691557430996
40.6812263048304,337.288686297012
46.6963617478932,412.456371071021
53.7729916809083,584.268221983041
59.7881271239712,852.724239033072
66.8647570569863,952.94781873175
75.8874602215805,1046.01257130909
80.8411011746911,1224.98324934245
88.8023098493331,1586.50401896982
96.9404342723005,1948.0247885972
103.84014845699,2037.51012761387
111.978272879958,1471.96278502848
116.931913833068,2126.99546663055
