Study_days,Tumor_volume_mm3
369.766469527131,54.1767364489504
376.709647412003,54.1767364489504
384.644707851856,54.1767364489504
390.7377006896,54.1767364489504
398.672761129453,54.1767364489504
404.765753967197,54.1767364489504
414.684579517014,54.1767364489504
425.453590113957,180.608737955495
433.530348061665,245.366592385676
440.615223454391,294.705910046766
446.56651878428,393.384545368947
455.635159286969,581.490693951854
462.578337171841,735.676061642761
468.529632501731,920.69850287185
474.622625339475,1068.71645585512
483.54956833431,1327.74787357585
488.792376124927,1522.02143686639
496.444041549071,1642.2860236653
503.670614449651,2206.60446941402
