Study_days,Tumor_volume_mm3
5.3631686543519,17.7785371148315
11.6645055709214,17.7785371148315
17.6918713172053,17.7785371148315
25.6370352554886,17.7785371148315
31.6644010017724,17.7785371148315
38.7876514291988,65.1745693553895
46.7328153674821,65.1745693553895
52.760181113766,65.1745693553895
59.6094603709068,102.038149986935
66.7327107983332,123.10305320496
73.5819900554739,133.635504813973
80.7052404829003,165.232859641012
87.5545197400411,207.362666077063
94.6777701674675,244.226246708608
101.527049424608,365.349440212257
109.746184533177,412.745472452815
116.595463790318,760.31637555024
125.636512409744,849.842214226849
129.746079964028,970.965407730498
136.595359221169,1192.14689151977
144.540523159452,1487.05553657213
150.567888905736,1766.16550421097
157.691139333163,2161.13243954895
164.540418590303,2645.62521356355
171.66366901773,2671.95634258608
178.51294827487,2693.0212458041
