Study_days,Tumor_volume_mm3
0.128492155444997,3.03711615576007
15.7246812378223,3.03711615576007
36.6463982995479,3.03711615576007
44.6346902685704,3.03711615576007
62.8936433406218,3.03711615576007
73.5446992993185,3.03711615576007
82.6741758353442,36.3310254783205
91.8036523713699,47.4289952525073
102.454708330067,110.317490639566
111.203790010425,102.918844123441
124.517609958795,239.793804671745
154.949198412214,276.787037252368
183.098417731627,265.689067478181
192.227894267653,328.577562865239
216.19277017472,1582.64814734835
