Study_days,Tumor_volume_mm3
6.48549946294306,45.6776491313177
11.8369993053948,66.918698560591
15.8811453268503,77.7328411476752
22.7561935633248,66.918698560591
25.9915103804893,172.356588784661
28.0135833912171,96.6575906750724
33.6753878212549,166.949517491119
39.7416068534383,193.984873958829
47.0210696920583,242.648515600708
54.7049471328239,280.498014655502
61.984409971444,269.683872068418
69.6682874122096,299.4227641829
75.734506444393,331.865191944152
81.8007254765763,412.971261347283
88.6757737130509,504.891473337498
103.639113992437,742.802610253348
116.98479586324,686.028361671157
123.859844099714,829.315750950021
130.734892336189,591.404614034171
138.014355174809,648.178862616362
146.911476422011,653.585933909904
153.786524658486,813.094537069395
159.852743690669,940.160712467633
167.94103573358,1075.33749480618
174.816083970055,996.934961049825
180.882303002238,1029.37738881108
194.632399475187,864.461714358045
201.911862313807,921.235962940236
207.978081345991,1145.62942162223
214.853129582465,1256.47438313984
223.750250829667,1161.85063550286
230.625299066142,1375.42995159777
236.691518098325,1313.24863172204
243.970980936945,1391.6511654784
252.632295023272,1324.95819344626
