Study_days,Tumor_volume_mm3
17.9649212156488,8.72348782403775
27.7682721490043,3.57816182246666
33.8953664823515,3.57816182246666
39.7823961459145,16.2108517042215
47.0686192990479,3.57816182246666
54.4211324990645,3.57816182246666
63.6117739990853,3.57816182246666
71.5769966324367,3.57816182246666
76.4786720991144,3.57816182246666
83.8311852991311,3.57816182246666
90.0340396860591,11.9482632392417
94.5536003824887,44.7407698350354
102.825177732507,70.4673998428908
111.096755082526,49.8860958366065
123.963653182555,111.63000785546
139.894098449258,415.204241948154
150.003804099281,626.162608012569
157.969026732632,744.505106048704
168.385087099322,1042.93401413983
181.864694632686,1320.78161822467
201.16504178273,2185.19638648861
