Study_days,Tumor_volume_mm3
14.9616808445866,33.1107844207202
38.833286903278,118.890550872756
57.795130013728,214.762054554442
87.761614215064,536.015689698339
110.78670942061,704.211310192526
112.818335468159,731.122609471596
