Study_days,Tumor_volume_mm3
23.9891633527812,2.69456106643884
43.5931742023292,2.69456106643884
65.5631863613054,2.69456106643884
95.6452030097497,55.5183946488293
106.123208808646,52.4111103204534
117.953215355787,52.4111103204534
140.599227888886,55.5183946488293
147.69723181717,111.449512559596
156.1472364937,105.234943902844
161.89323967374,102.127659574468
183.187251458593,111.449512559596
214.621268855282,142.522355843355
221.719272783567,164.273346141986
229.831277273035,148.736924500107
244.703285503727,179.809767783866
258.561293173235,173.595199127114
263.631295979152,245.06273867976
270.729299907437,213.989895396001
277.48930364866,176.70248345549
284.249307389884,204.668042410873
291.68531150523,201.560758082497
299.797315994698,347.603121516165
305.543319174738,400.426955098555
312.303322915961,443.928935695818
320.077327218368,571.32759315923
326.837330959592,919.343437937333
334.94933544906,1425.83078346261
344.075340499711,2215.08100287009
