Study_days,Tumor_volume_mm3
5.16090450979143,14.5202908328789
13.6911824116009,7.81075048089329
21.7340158618784,7.81075048089329
26.608460377198,7.81075048089329
33.6764049244116,7.81075048089329
40.5006272458591,7.81075048089329
48.5434606961366,7.81075048089329
55.6114052433502,7.81075048089329
62.6793497905637,7.81075048089329
76.5715166592248,7.81075048089329
82.6645723033744,7.81075048089329
93.6320724628437,7.81075048089329
114.592183878718,137.330790100772
121.660128425932,391.904661077775
127.509461844315,414.235702391548
138.476962003785,709.005447733341
147.494684357126,709.005447733341
152.612851098212,1052.90348396543
156.512406710468,1901.48305388878
