Study_days,Tumor_volume_mm3
4.43322009654928,5.9569773855488
11.9762163365104,4.93652582558924
18.9420439987435,6.20600931379891
32.4394012924319,5.9569773855488
41.2326925178897,4.93652582558924
53.5193226226661,5.9569773855488
61.2013984829582,16.0790609649774
74.2981022196113,5.9569773855488
85.4403463513065,5.9569773855488
95.5661482833086,4.93652582558924
102.996364456357,10.5077933952831
106.014889776658,10.5077933952831
113.909494460523,16.0790609649774
120.875322122756,16.0790609649774
139.344716610048,22.9453943739658
162.532630073306,181.908439051296
172.470307271845,673.248758963045
179.396567137493,1713.73414230557
