Study_days,Tumor_volume_mm3
4.0454673028347,61.5177002259612
9.33988212180747,12.1830278684417
16.2888015717092,12.1830278684417
27.2085321358406,12.1830278684417
31.1793432500702,61.5177002259612
37.1355599214146,61.5177002259612
44.4153802975021,76.318101933217
54.3424080830761,96.0519708762248
58.3132191973057,105.918905347729
66.2548414257648,105.918905347729
74.196463654224,150.320110469496
87.4325007016559,150.320110469496
94.3814201515577,160.187044941
101.330339601459,224.322119005775
108.279259051361,253.922922420287
114.235475722706,327.924930956566
121.515296098793,401.926939492845
128.464215548695,544.997489329652
135.413134998597,816.338187296009
142.362054448499,969.275671604319
149.3109738984,1615.55987948782
156.590794274488,2168.10820989204
164.532416502947,2765.05774541803
170.488633174291,2518.38438363043
178.430255402751,2034.90459452674
185.379174852652,2321.04569420035
191.335391523997,2868.66055736882
