Study_days,Tumor_volume_mm3
0.479929665977518,3.39828146955277
9.56716488736809,27.3667290295078
16.5564480549129,31.7617305293737
24.4193916184007,53.7367380287026
31.6270898849313,88.8967500276291
45.6056562200208,238.326801023066
51.5028638926367,321.831829520517
58.4921470601815,497.631889515149
65.4814302277263,466.866879016088
72.470713395271,633.876936010988
79.4599965628158,770.121982506828
86.4492797303606,1003.05706199972
90.5991666110903,756.936978007231
107.635544331981,1064.58708299784
121.61411066707,1385.42219248804
125.545582448814,1618.35727198093
