Study_days,Tumor_volume_mm3
237.424184868629,2.21002252252223
258.365938588161,49.4228603603606
264.58626147515,45.7347972972976
272.465337132004,45.7347972972976
278.47831592276,45.7347972972976
288.016144349478,156.376689189189
299.005381449826,263.330518018018
307.091801202912,377.660472972973
314.141500474834,421.91722972973
320.15447926559,525.182995495496
329.070275403609,739.090653153153
336.11997467553,849.732545045045
341.925609370054,908.741554054054
348.145932257043,1159.52984234234
357.269072491295,1745.93186936937
362.245330800886,2406.09515765766
