Study_days,Tumor_volume_mm3
17.4978609625668,2.42695706069709
39.3545454545455,2.42695706069709
45.5192513368984,2.42695706069709
59.5299465240642,2.42695706069709
70.4582887700535,2.42695706069709
77.4636363636364,2.42695706069709
87.5513368983957,2.42695706069709
94.8368983957219,47.7445695259233
104.083957219251,64.7386742003832
116.133155080214,110.056286665609
128.182352941177,288.494385747438
142.473262032086,857.796892341842
153.681818181818,659.532337806478
170.494652406417,1279.81715842426
