Study_days,Tumor_volume_mm3
71.6147289610746,47.3227896341466
77.5062277275219,47.3227896341466
89.4294990405702,1.55932418699212
97.8459258497807,1.55932418699212
110.470566063596,59.8037347560978
120.430004454496,213.735391260163
125.479860540022,251.178226626016
131.511633086623,384.308307926829
137.543405633224,679.690675813008
144.557094640899,858.584222560976
151.711057428728,1465.99021849594
158.58447265625,1753.05195630081
165.738435444079,2306.37385670732
173.593767132675,2672.48158028455
