Study_days,Tumor_volume_mm3
7.06542794235144,0.904063077201292
14.1124335962039,0.904063077201292
22.0542971108631,0.74944146888432
28.8455149501661,32.31474407945
36.8244739756368,128.81698133799
41.9019933554817,293.943031758158
52.9274640088593,516.97042453345
60.90642303433,838.644548728582
68.8853820598006,298.23202008076
74.9784053156146,315.387973371167
84.9883720930232,501.958965404343
