Study_days,Tumor_volume_mm3
8.31410264527487,0.220248648412064
15.9779286067038,0.220248648412064
120.716883412898,181.579278569396
131.300262121538,247.528016722481
137.504311709362,283.799822706678
145.898025857593,359.640871582726
151.372187258614,392.615240659268
158.30612503324,425.589609735811
165.969950994669,550.892212226673
173.998721049499,702.574309978768
180.567714730724,785.010232670125
186.771764318547,877.338466084444
194.070646186575,999.343631667651
201.004583961201,1213.67703066518
209.033354016031,1411.52324512443
218.156956351066,1668.72332392147
223.266173658685,1701.69769299801
229.105279153107,2153.44654934664
