Study_days,Tumor_volume_mm3
8.28022263352024,0.381332269645067
18.7461285468902,0.381332269645067
32.3518062342712,8.74192261667321
42.8177121476412,8.74192261667321
62.1796380873757,4.56162744315914
74.7387251834197,4.56162744315914
90.9608793491432,4.56162744315914
99.8568993755077,4.56162744315914
111.369395880215,4.56162744315914
124.451778271927,4.56162744315914
137.746979701139,61.0618493570113
144.977299208896,85.1279853031228
152.207618716654,85.1279853031228
158.835411598765,99.5676668707897
166.065731106523,114.007348438457
173.296050614281,147.699938763013
181.128896747685,123.633802816901
187.15416300415,152.513165952235
194.987009137554,142.88671157379
201.012275394019,181.392529087569
208.242594901776,229.524800979792
216.075441035181,186.205756276791
222.100707291645,219.898346601347
229.331026799403,205.45866503368
235.958819681514,224.711573790569
243.189139189272,287.283527250459
249.816932071383,234.338028169014
257.047251579141,210.271892222902
264.277571086899,253.590936925903
270.90536396901,282.470300061237
279.340736728061,320.976117575015
285.968529610172,369.108389467238
295.006428994869,508.691977954684
299.224115374394,393.174525413349
306.454434882152,474.999387630128
314.287281015556,686.781383955909
320.312547272021,686.781383955909
326.940340154132,691.594611145131
334.17065966189,860.057562767912
341.400979169648,937.069197795468
348.028772051759,1124.78505817514
355.259091559517,1322.12737293325
362.489411067274,1456.89773423148
369.353976644785,2195.03629836458
