Study_days,Tumor_volume_mm3
4.9620255292629,87.0620768258078
19.0756238350155,14.8558546938063
28.0711040738468,14.8558546938063
33.0341276538916,2.11358019992373
46.9926314727678,14.8558546938063
54.1269778690823,14.8558546938063
62.9673636210372,14.8558546938063
68.8609541223404,27.5981291876889
75.0647335973965,10.6084298625121
80.9583240986998,12.7321422781592
95.8473948388343,93.4332140727491
102.826646748272,229.350808674164
109.030426223328,431.103488160638
116.940245054025,766.65004983288
122.833835555328,902.567644434295
130.898748872901,1178.65025846842
