Study_days,Tumor_volume_mm3
15.4788304788305,4.30969414544489
19.7586047586048,12.7490967508035
31.041646041646,4.30969414544489
35.7969507969508,4.30969414544489
44.010659010659,4.30969414544489
50.0628650628651,4.30969414544489
56.1150711150711,4.30969414544489
63.031878031878,4.30969414544489
73.8393888393888,4.30969414544489
82.9176979176979,9.5299431796871
95.8867108867109,25.1906902824137
111.881826881827,43.4615619022615
124.85083985084,72.1729315905936
139.549054549055,106.104550313168
145.16896016896,126.985546450137
161.596376596377,59.1223090049881
168.945483945484,205.28928196377
176.294591294591,228.78040261786
181.049896049896,187.018410343922
186.669801669802,228.78040261786
195.31581031581,137.426044518621
200.503415503416,181.79816130968
211.743226743227,244.441149720586
219.884884884885,266.105183212692
228.602943602944,257.491772306192
244.59805959806,267.932270374676
252.811767811768,335.795507819825
259.541244541245,330.140238032729
265.996930996931,319.003706759679
273.129888129888,408.878994299216
279.182094182094,434.980239470427
286.747351747352,458.210347672805
291.718806718807,508.063725949818
301.229416229416,735.144558939354
306.849321849322,695.992691182537
312.469227469227,716.873687319506
319.818334818335,889.141905449499
327.167442167442,844.76978865844
334.084249084249,1194.52647395267
341.865656865657,1418.99718242508
350.079365079365,1583.43502700371
