Study_days,Tumor_volume_mm3
10.7476764262885,1.66594277648096
19.6507292164138,1.66594277648096
25.6663054259579,1.66594277648096
34.8099812644649,1.66594277648096
40.825557474009,1.66594277648096
47.8036258770802,1.66594277648096
54.7816942801513,1.66594277648096
61.7597626832225,1.66594277648096
68.7378310862937,1.66594277648096
75.7158994893648,1.66594277648096
83.656460085963,1.66594277648096
88.7095441019801,1.66594277648096
95.6876125050512,1.66594277648096
109.643749311194,41.9685288741699
116.621817714265,295.87482128961
123.599886117336,396.631286533833
131.781069762316,533.660079265975
137.79664597186,759.354561413034
151.752782778002,1089.83576741408
159.6933433746,1706.46533470872
