Study_days,Tumor_volume_mm3
6.00696333369601,3.1386881485678
26.711428227843,3.1386881485678
41.1145342411627,20.0331163956097
56.1927858488567,20.0331163956097
66.7700668273883,134.070507063142
82.2984154979986,138.294114124903
95.3512303225695,108.728864692579
109.979384867347,188.977398866028
125.057636475041,446.617429633417
139.235693956903,463.511857880458
144.41181018044,467.735464942219
150.938217592725,552.207606177428
157.914722067927,649.350568597919
166.241517731877,801.400422821296
178.844235493532,919.661420550589
193.47239003831,1561.64969393818
200.448894513511,2600.65703113125
