Study_days,Tumor_volume_mm3
16.6983269037515,58.2936865590043
28.6221139162177,62.9646084622072
36.8027811997934,94.1704163043065
43.7563483908327,116.460279048663
58.4815495012688,161.040004537376
73.6157839758838,138.75014179302
85.4777515370685,112.002306499792
101.430052740041,214.535675123832
111.655886844511,223.451620221575
121.472687584801,303.695126101259
127.608188047483,522.135780995954
135.788855331059,348.274851589972
142.742422522098,383.938631980943
149.695989713137,446.350247665141
157.467623632534,437.434302567399
168.511524465361,553.341588838053
175.465091656401,593.463341777895
184.463825668334,722.744545695164
198.779993414591,794.072106477105
206.551627333988,941.185200589859
216.777461438458,1048.17654176277
224.549095357854,1293.36503195069
239.826187217296,1786.35326014686
