Study_days,Tumor_volume_mm3
2.1211008182677,13.5628826432472
22.2603253345639,6.13895527975394
47.6938882127816,67.5588597368621
65.5768807346795,180.950411633454
79.3121250576834,213.124874017335
86.0557915258851,256.544779564514
99.9006889621931,526.52466503259
113.316508998616,623.360425605436
126.162609598523,1380.17428801797
134.096965851407,559.703184841765
157.876196976733,1023.28765429385
177.169185509922,1691.3874650848
183.214409321643,1450.90455553316
217.582317170811,2988.74122050143
