Study_days,Tumor_volume_mm3
4.88366785429003,7.73352420196361
9.70051604559459,3.87779948090831
16.5105427988183,3.87779948090831
27.4730248893735,80.9922939020145
31.625480226705,88.7037433441251
38.4355069799287,146.539614159955
44.4150426656861,273.77852995478
51.2250694189098,385.594546865384
58.36729259912,586.09223236026
66.6722032737831,96.4151927862357
73.4822300270068,150.39533888101
83.4481228366024,354.748749096941
86.6039888929744,578.380782918149
94.2445067136644,686.341075107698
101.386729893875,921.540283092072
108.528953074085,1438.20739571348
