Study_days,Tumor_volume_mm3
22.2141809868168,57.9314057404596
33.6081746002162,121.522055711832
46.7112672556256,190.411926514152
52.6931139026603,254.002576485524
61.5234589530448,381.183876428269
68.6447049614195,487.168293047223
76.6205004907991,630.247255482811
81.4629477764938,715.034788777974
91.4326921882184,1096.57868860621
102.541835961283,688.538684623236
109.663081969657,566.656605511439
117.638877499037,974.696609494412
132.451069196456,1271.45297602748
140.426864725836,1202.56310522516
150.681458977895,1478.12258843444
158.657254507275,1822.57194244604
173.469446204694,2405.48623385029
