Study_days,Tumor_volume_mm3
10.6811402176532,8.75259677946643
21.397363652551,75.0614263569164
36.6415688205042,22.0143626949564
41.47141600243,83.9026036339097
48.5652540508835,81.6923093146613
55.3572266504666,99.374663868648
62.4510646989201,119.267312741883
69.3939700229384,156.842316169105
76.1859426225215,227.571734385051
83.4307133954102,260.726149173776
93.2413404836969,369.030570816944
97.6183894923172,614.373240253509
106.523420233993,853.085026732329
111.504200140354,1001.17474612197
118.598038188807,1368.08360311719
126.446539859437,1491.8600849951
