Study_days,Tumor_volume_mm3
7.22315818762785,1.12822748182231
46.9069444943094,1.12822748182231
81.7404902523965,1.12822748182231
102.905176282627,1.12822748182231
143.911755466197,1.12822748182231
169.044820127096,1.12822748182231
185.359265608731,33.9316849680962
221.515604243708,137.809300341297
243.121221232901,139.63171464609
257.231011919721,250.798987238463
277.072905073062,462.19904659445
290.741764800919,556.964590443686
309.26086507737,863.130193648909
312.347381790112,957.895737498145
